chr1	1	0.382513011585128	0.0917508523955109
chr1	2	0.717430229002724	0.145694698585273
chr1	3	0.992641121118961	0.161513076102436
chr1	4	0.996957672774377	0.132052902482722
chr1	5	0.906057471123664	0.121351744691491
chr1	6	0.852935121349579	0.123584273060094
chr1	7	0.854963964489132	0.116791901911451
chr1	8	0.842658109097723	0.119223350155229
chr1	9	0.871738865068242	0.117279348373909
chr1	10	0.892388981477126	0.127477701192873
chr1	11	0.908265082245047	0.127103722979952
chr1	12	0.904931014912775	0.126514527626344
chr1	13	0.930506260800713	0.139946554371835
chr1	14	0.892806458352245	0.133394641354466
chr1	15	0.859278011859613	0.122896891623656
chr1	16	0.844900730050046	0.124429693876258
chr1	17	0.714767744833604	0.120645590994524
chr1	18	0.679435956396171	0.118010947993338
chr1	19	0.806096887165789	0.124412727610379
chr1	20	0.868128727049006	0.129627789359407
chr1	21	0.605571204673147	0.104019027144276
chr1	22	0.465160529512481	0.0873986512947353
chr1	23	0.567092212430213	0.100235743500836
chr1	24	0.750741786777024	0.118127524758747
chr1	25	0.879894891380807	0.126009447176969
chr1	26	0.856042657589497	0.143595116579695
chr1	27	0.871961149574986	0.128462170690759
chr1	28	0.875067204996766	0.127628822792832
chr1	29	0.879168202613683	0.135524513870639
chr1	30	0.964460185253416	0.126397889708564
chr1	31	1.00189153326559	0.122782581167349
chr1	32	0.947144791270788	0.127255444975782
chr1	33	0.969131831367818	0.11249290640964
chr1	34	1.00466229759938	0.118793147141176
chr1	35	0.950319613493415	0.13138459917387
chr1	36	0.921990215970823	0.12817194487223
chr1	37	0.936893959837663	0.137972666403962
chr1	38	0.918219304957691	0.145659706572357
chr1	39	0.989140079065434	0.130999993449973
chr1	40	1.06539398145839	0.117193674820893
chr1	41	1.08222256774501	0.124896108456277
chr1	42	1.09080115158493	0.141124019786865
chr1	43	1.02721366196974	0.134202952688049
chr1	44	0.972450090318519	0.106893125785834
chr1	45	0.963112314006098	0.128939877865385
chr1	46	0.840283664670861	0.116990595894353
chr1	47	0.904904333149512	0.125409998674429
chr1	48	1.07309189489834	0.147283305367892
chr1	49	1.07417310078815	0.141044539044392
chr1	50	1.10466810171273	0.136779441476507
chr1	51	1.07434051295072	0.132671251984173
chr1	52	1.07023815892345	0.132956981382933
chr1	53	1.06432523471909	0.139413456239208
chr1	54	1.09292601215176	0.141157413487296
chr1	55	1.14441642374799	0.15511799023699
chr1	56	1.12316393274187	0.150259760034042
chr1	57	1.14425678349411	0.142351244855241
chr1	58	1.11657225360986	0.139485164971029
chr1	59	1.07771200811837	0.119327552422644
chr1	60	1.1386989732627	0.12580358430975
chr1	61	1.13995490424822	0.130102874088784
chr1	62	1.10340438797124	0.12867666215964
chr1	63	1.07393239840204	0.117083359945717
chr1	64	1.05843797247214	0.120284739825734
chr1	65	1.09680483013654	0.140563558323547
chr1	66	1.0728785273955	0.124231102281196
chr1	67	1.05377141333432	0.123084953216322
chr1	68	1.05358565274461	0.12124322295216
chr1	69	1.03808452674982	0.11965311158605
chr1	70	1.03808341890929	0.118287813975367
chr1	71	1.01921564881044	0.118792034115308
chr1	72	1.02707390201558	0.11117600470017
chr1	73	1.00375160077936	0.118829648749678
chr1	74	0.99538681017843	0.123914767232696
chr1	75	1.0639973207145	0.121347690089977
chr1	76	1.05699123466466	0.126933949719036
chr1	77	0.980590389251823	0.118649947073047
chr1	78	0.979086670812848	0.115015679943459
chr1	79	1.03413844246081	0.121286896104054
chr1	80	1.08831655625008	0.128072683404842
chr1	81	1.02960557068975	0.11310933886868
chr1	82	0.961118311549228	0.119807124210296
chr1	83	1.01946062074376	0.126282304020261
chr1	84	1.08971443662915	0.124215598325582
chr1	85	1.09906455828253	0.129096962642224
chr1	86	1.1146021137327	0.127892616418037
chr1	87	1.10766021219861	0.119521735669507
chr1	88	1.10197662809615	0.127235857080235
chr1	89	1.11095556020211	0.129368863451017
chr1	90	1.08657876722589	0.128005536018693
chr1	91	1.09538462584658	0.131549421593948
chr1	92	1.05302470445592	0.124544993450836
chr1	93	1.0873720023338	0.128423465710456
chr1	94	1.15627323016025	0.135706997698686
chr1	95	1.14449931759955	0.141863781894841
chr1	96	1.12824545951313	0.144961529991214
chr1	97	1.11885302662417	0.136798974257471
chr1	98	1.07306213956243	0.129907502499376
chr1	99	1.09187054908522	0.134114910809215
chr1	100	1.15976280074476	0.155613891228521
chr1	101	1.1173290128138	0.134714548885042
chr1	102	1.00635174758805	0.119572848798514
chr1	103	0.970665159840702	0.113332683748318
chr1	104	0.978166200989465	0.106952704564437
chr1	105	1.04015182321575	0.125878319705218
chr1	106	1.08663740181974	0.133053968253206
chr1	107	1.05488567473868	0.110150926767899
chr1	108	1.0960643977831	0.123031789924591
chr1	109	1.11120167007748	0.128966513272262
chr1	110	1.12319614430259	0.136862893637677
chr1	111	1.14269157182932	0.143371614636537
chr1	112	1.15094121909431	0.14255628274763
chr1	113	1.17842054224506	0.145697769690637
chr1	114	1.1619136327288	0.138967087895049
chr1	115	1.09555337836874	0.119119385248883
chr1	116	1.05536745815828	0.109355354908201
chr1	117	1.08235530158238	0.125892594170607
chr1	118	1.38244329923177	0.14153060408715
chr1	119	1.35409005738753	0.139185631111051
chr1	120	1.0884253049803	0.115734031400269
chr1	121	1.06255352566424	0.111621254745946
chr1	122	1.04824875739168	0.118501942023151
chr1	123	1.11228579695016	0.131689728132626
chr1	124	1.11913521617284	0.130208480310394
chr1	125	1.06964650978928	0.13468235603869
chr1	126	1.0191167238652	0.130178599779919
chr1	127	1.03811712379327	0.116345264619181
chr1	128	1.08660092215968	0.12944828654245
chr1	129	1.04033987675515	0.113040998045415
chr1	130	0.969755656989731	0.117973457497393
chr1	131	0.929526657646424	0.118667016803072
chr1	132	0.926261140496505	0.117237981305548
chr1	133	1.04312916433053	0.1051712146083
chr1	134	1.05477335629868	0.119710608899799
chr1	135	0.973928435977191	0.115770919788549
chr1	136	0.893799330352896	0.115868061215625
chr1	137	0.849334993383528	0.118076683420087
chr1	138	0.93873672222626	0.116976194227236
chr1	139	0.973633733858816	0.11613480083772
chr1	140	0.905623161654784	0.129273432630755
chr1	141	0.905972781091211	0.12164712063703
chr1	142	0.982476392628126	0.117135889701149
chr1	143	0.986750089268291	0.120008736237813
chr1	144	0.907113452890764	0.119571939316544
chr1	145	0.862556356684261	0.110937741985415
chr1	146	0.907540297223674	0.123944998205737
chr1	147	0.960652717225286	0.119308406299426
chr1	148	1.01685486078161	0.113676829666581
chr1	149	1.07302421555173	0.109099115401609
chr1	150	1.08014143046196	0.114715003144112
chr1	151	1.05679817232902	0.114072322644103
chr1	152	1.04836593436573	0.111176706598239
chr1	153	1.0948057655007	0.110565691409077
chr1	154	1.08328909299143	0.126484006520826
chr1	155	1.0321982647155	0.108530098291645
chr1	156	1.02974164831101	0.119628465178754
chr1	157	1.04876511937815	0.113856265543039
chr1	158	1.09350285521655	0.124241328544565
chr1	159	1.07919668564871	0.122165413876518
chr1	160	1.09020603237388	0.110789234079979
chr1	161	1.00933205967689	0.104862136506359
chr1	162	1.02803829253692	0.129670218964234
chr1	163	1.14356977791345	0.133531172897327
chr1	164	1.09432865356952	0.1222748187203
chr1	165	1.06198219155096	0.115354785999202
chr1	166	1.01604930029973	0.126329780818137
chr1	167	1.05341760244529	0.122614942945535
chr1	168	1.12340496717787	0.125995981781359
chr1	169	1.07402329208592	0.112406411839108
chr1	170	1.02086459490914	0.123429847093
chr1	171	1.01672863928775	0.11714162562862
chr1	172	0.986876743662678	0.121252455741233
chr1	173	0.945240836007182	0.117711080562695
chr1	174	0.897152109364139	0.123081618664177
chr1	175	0.874348490561752	0.11173919467698
chr1	176	0.89754794688106	0.116678132786759
chr1	177	0.910134763569226	0.131641790467129
