chr1	1	0.994747353	0.026197113
chr1	2	1.006352078	0.032243442
chr1	3	1.000440734	0.024904625
chr1	4	1.000229422	0.024592226
chr1	5	0.998230385	0.025404205
chr1	6	0.996817851	0.027099156
chr1	7	1.006206955	0.024725789
chr1	8	1.00175426	0.024838582
chr1	9	1.004445051	0.031686135
chr1	10	1.003234534	0.027385997
chr1	11	1.006936315	0.040632542
chr1	12	0.994782299	0.024647141
chr1	13	0.999181533	0.025062302
chr1	14	1.00425801	0.028753776
chr1	15	1.001804174	0.024811958
chr1	16	0.995141019	0.024408829
chr1	17	1.002217555	0.027922279
chr1	18	1.003878969	0.026811218
chr1	19	1.011407227	0.025377104
chr1	20	0.995917993	0.025153485
chr1	21	1.000098986	0.027628881
chr1	22	0.998535642	0.027499965
chr1	23	1.000284164	0.026706216
chr1	24	0.999868334	0.027045272
chr1	25	1.001397875	0.02569454
chr1	26	0.995318533	0.026095748
chr1	27	0.995434595	0.025640065
chr1	28	0.998363105	0.026379824
chr1	29	1.00366908	0.025624349
chr1	30	0.995457759	0.026072966
chr1	31	1.002840179	0.03443565
chr1	32	0.996896576	0.027805168
chr1	33	0.99614626	0.027079605
chr1	34	1.00077193	0.024906055
chr1	35	1.004143318	0.02592091
chr1	36	1.005261805	0.028667177
chr1	37	0.99371968	0.02382831
chr1	38	0.99467004	0.027347091
chr1	39	1.003575636	0.027873636
chr1	40	1.001187083	0.02900082
chr1	41	0.99523307	0.026138359
chr1	42	0.994128111	0.024537952
chr1	43	0.996928684	0.030984511
chr1	44	0.999592529	0.026758594
chr1	45	1.00272856	0.027014401
chr1	46	0.997623665	0.041549781
chr1	47	0.994079882	0.025931844
chr1	48	1.006011068	0.031845772
chr1	49	1.006265213	0.028497383
chr1	50	1.000190835	0.02559163
chr1	51	0.997479137	0.027289217
chr1	52	0.999544203	0.024923364
chr1	53	1.003012618	0.024671593
chr1	54	1.001380889	0.02526838
chr1	55	0.995357036	0.032274
chr1	56	1.005916739	0.030436667
chr1	57	1.001628974	0.026358923
chr1	58	1.004715805	0.027457746
chr1	59	0.995597111	0.028041679
chr1	60	0.999210913	0.027757738
chr1	61	1.001763548	0.02334638
chr1	62	1.00279809	0.028718051
chr1	63	1.001414951	0.0272905
chr1	64	0.996447454	0.024560089
chr1	65	1.001161208	0.025436609
chr1	66	1.006050447	0.028558607
chr1	67	1.003797329	0.029677138
chr1	68	1.000267238	0.025847674
chr1	69	0.998977646	0.02747336
chr1	70	1.000996373	0.02581444
chr1	71	0.998610205	0.028541853
chr1	72	1.0024203	0.0262957
chr1	73	0.994018821	0.025576098
chr1	74	1.008648092	0.025744898
chr1	75	0.995642467	0.027962389
chr1	76	0.999132179	0.024986486
chr1	77	1.003540203	0.025798431
chr1	78	0.999367318	0.026092974
chr1	79	1.004153173	0.026331814
chr1	80	1.000139472	0.025689934
chr1	81	1.006974685	0.033464016
chr1	82	0.994834842	0.03187009
chr1	83	0.995889982	0.027567887
chr1	84	1.000743263	0.027316229
chr1	85	0.999996839	0.02553342
chr1	86	0.999900767	0.028239901
chr1	87	0.999854515	0.042240357
chr1	88	0.99636279	0.034632188
