chr1	860001	11960001	7	0.788539639130072	0.566854752416289	12360000
chr1	14660001	16420001	2	0.284594903011997	0.0769502390520282	3480000
chr1	18520001	77900001	34	-0.254990948725227	-0.472749477927776	60520000
chr1	79760001	96200001	10	0.605912924244147	0.517330492971942	17800000
chr1	97980001	147320001	14	-0.0579493453511811	-0.103237298833855	25660000
chr1	151940001	185020001	19	-0.803459343427908	-1.05912076905609	34460000
chr1	186860001	205320001	11	0.2273358191525	0.179222465387528	19880000
chr1	207580001	221520001	9	-1.15115616597685	-1.0449428274456	15520000
chr1	223260001	234160001	7	0.656963434216368	0.465569353331234	12460000
chr1	236140001	245620001	6	-0.840114328673933	-0.638886072403833	12200000
chr2	40001	30860001	19	-0.124132244388721	-0.204961305450722	32220000
chr2	32760001	34640001	2	0.010646234118236	-0.0395431146108838	3700000
chr2	36540001	49000001	8	0.671592392502445	0.520984574576771	14120000
chr2	50680001	72220001	13	-0.343174445322057	-0.412056234098034	23300000
chr2	74120001	103260001	12	0.0761168047177144	0.0344070036174181	21480000
chr2	104940001	117700001	7	1.09129341077083	0.814780182124652	12280000
chr2	119440001	119440001	1	0.309122427489088	0.047924576885511	1700000
chr2	121140001	122720001	2	-0.098100785206752	-0.0852871686254725	3260000
chr2	124400001	182680001	33	-0.509687484628485	-0.914911268769995	58140000
chr2	184540001	210420001	15	0.0509849822989829	0.0147126672666986	27580000
chr2	212220001	212220001	1	0.141439627424495	-0.00195133033179803	1740000
chr2	213960001	233360001	12	0.590557107239829	0.564470502385655	21160000
chr2	235220001	240060001	4	-0.533336228615105	-0.36129460357829	7720000
chr3	120001	33460001	20	0.0434178768694291	0.0286175424334691	34980000
chr3	35340001	49940001	9	-0.987782209819949	-0.996217666166779	16560000
chr3	51920001	76260001	15	-0.0653051664370939	-0.11649653425257	25360000
chr3	78000001	124680001	21	0.433837823720882	0.61087136206941	37860000
chr3	126680001	150000001	14	-0.565338466493917	-0.720968143195202	24940000
chr3	151840001	159200001	5	0.0012527421404664	-0.0334952234390258	9100000
chr3	160980001	193840001	19	0.408251028982104	0.543175910071239	36420000
chr4	60001	32620001	19	0.678883230474648	1.03066356951167	33040000
chr4	34560001	63380001	14	0.43134639106293	0.546418434261661	26140000
chr4	65400001	82820001	10	0.000487992426722261	-0.0340017395430687	18740000
chr4	84780001	99580001	9	0.823169063958266	0.854394237535924	16680000
chr4	101480001	135740001	19	0.207815475171328	0.291521474145322	35380000
chr4	137660001	139440001	2	0.087750432292222	0.0101144173692449	3660000
chr4	141320001	159360001	11	-0.589705928290237	-0.738600900211282	19560000
chr4	161300001	168960001	5	1.1356254123024	0.879530460361555	9440000
chr4	170820001	188740001	11	0.214352192868766	0.221355578378542	19960000
chr5	40001	13720001	9	0.440128397103002	0.466686384528139	15020000
chr5	15420001	23560001	5	0.243234833793409	0.171440921238755	9360000
chr5	25520001	27420001	2	-0.02274223151587	-0.0475902556077461	3820000
chr5	29340001	42420001	8	-0.397774815549787	-0.463147177886665	14640000
chr5	44460001	51000001	2	2.32733446590351	1.21610188815935	3720000
chr5	52820001	58200001	4	0.239779356659999	0.146980499361216	7060000
chr5	59880001	63520001	3	-0.140301047707233	-0.127759902275313	5500000
chr5	65420001	70940001	3	-1.10941409939018	-0.765992998774545	5320000
chr5	72640001	81780001	6	0.0149101119412148	-0.0214744614966713	10800000
chr5	83500001	92720001	6	0.0166238723285666	-0.0198783251885319	10900000
chr5	94540001	100400001	4	0.0362707995370127	-0.00777885966767097	7540000
chr5	102320001	134920001	19	0.407254847282665	0.639613202879173	34120000
chr5	136500001	143840001	5	-0.427653416400143	-0.398958977140967	9140000
chr5	145700001	163120001	11	-0.844302314000363	-1.1000889677445	19060000
chr5	164880001	169760001	4	-0.00130976400056351	-0.0363572349814171	6520000
chr5	171400001	177000001	4	0.958608234391766	0.69361842919526	8560000
chr6	180001	21140001	13	-0.68116461582031	-0.950117928420771	22700000
chr6	22900001	47280001	14	0.00688649935684892	-0.0466811353521777	25380000
chr6	49060001	49060001	1	0.454853432440285	0.109520725314993	1800000
chr6	50860001	78680001	13	0.996734533874794	1.25219420091419	24000000
chr6	80560001	115980001	20	0.300443323491675	0.433062755524823	36960000
chr6	117820001	121500001	3	0.279544081223699	0.12019823503262	5560000
chr6	123400001	148160001	15	-0.298936714583733	-0.477530730670826	26460000
chr6	149880001	167920001	11	0.758504740754401	0.85972902322102	20560000
chr7	60001	14060001	8	0.565749074900283	0.60357784402935	14960000
chr7	15820001	155940001	70	-0.163427393281084	-0.605677127950067	129340000
chr8	200001	24400001	14	-0.419380471300286	-0.663990943632764	23840000
chr8	26120001	29580001	3	1.85701465222274	1.30946133115449	5320000
chr8	31440001	40580001	6	0.413746421444179	0.401017573377634	10780000
chr8	42360001	53140001	4	-0.1831023835411	-0.167919491580289	7580000
chr8	55000001	55000001	1	-0.201924800586309	-0.100175175499509	1780000
chr8	56780001	65600001	6	-0.220707858282704	-0.239843973202114	10600000
chr8	67400001	112920001	26	-0.402403779110421	-0.863036998774234	47040000
chr8	114740001	143280001	18	-0.667517129048524	-1.18475683754652	31180000
chr9	220001	79920001	27	0.138591793366435	0.251305682254259	48740000
chr9	81660001	103920001	13	-0.585390798896317	-0.924275972427534	22980000
chr9	105720001	126280001	13	-0.0991065462021704	-0.196151882917802	22380000
chr9	128160001	128160001	1	-0.0934168953881401	-0.0865518668555399	1680000
chr9	129840001	137560001	5	1.32780105394941	1.18523813007755	10880000
chr10	140001	21700001	13	0.512897165178189	0.643484463758189	22860000
chr10	23620001	34880001	7	-0.692896122638592	-0.770146189981814	13120000
chr10	36780001	66860001	13	0.792773116857796	1.03085762865266	23240000
chr10	68720001	122500001	31	-0.22941617992264	-0.556750568456765	54440000
chr10	124140001	132260001	6	0.48816226763044	0.392609776343393	10880000
chr11	200001	2280001	2	0.606323227958027	0.308560354623419	3860000
chr11	4560001	11640001	5	-0.475211675759262	-0.490472580399208	8600000
chr11	13200001	15060001	2	1.21202555855794	0.665028290826247	3440000
chr11	16640001	32560001	10	-0.485500038204448	-0.687176830971627	17780000
chr11	34460001	34460001	1	2.24119432943125	0.884392147079172	1620000
chr11	36080001	46640001	7	-0.340088928854909	-0.42271774007342	12840000
chr11	51260001	59620001	3	0.146279369404962	0.0571632542274369	5740000
chr11	61500001	63760001	2	1.39901632409491	0.775076096344725	4360000
chr11	65900001	70120001	3	0.329428566873047	0.189174787885443	5540000
chr11	72160001	77760001	4	0.110498475075131	0.0436941115897885	7140000
chr11	79360001	94800001	9	-0.161600768847214	-0.250021767183371	16040000
chr11	96720001	98620001	2	1.29062545234232	0.711285900393847	3760000
chr11	100480001	104140001	3	0.345977054233698	0.201102720010727	5440000
chr11	105940001	105940001	1	0.263298433221379	0.0612977250193005	1820000
chr11	107760001	122860001	10	-0.0390213772122236	-0.0996239822834865	16780000
