chr1	860001	3080001	2	0.540675458738777	0.182319047596937	3460000
chr1	4800001	25800001	12	-0.419406422747256	-0.462864843304602	21560000
chr1	27920001	37340001	6	-1.12833985533113	-0.844299360490851	10820000
chr1	38960001	55620001	10	0.268549372122158	0.206932697152792	18060000
chr1	57240001	63780001	5	-0.803813261095042	-0.563101860059442	8200000
chr1	65440001	67220001	2	1.7034888872174	0.660778902430813	3560000
chr1	69000001	92520001	14	-0.438232254575069	-0.517228673975387	25000000
chr1	94500001	158000001	20	0.191976616046289	0.209643737893442	36900000
chr1	159820001	163640001	3	-1.63570592244239	-0.864453233608245	5260000
chr1	165300001	172480001	5	-0.310368203736855	-0.242072854701807	9100000
chr1	174480001	198160001	14	0.565522413265574	0.575499306075461	25260000
chr1	199920001	225300001	15	-0.0804682109866483	-0.130826895854057	26260000
chr1	227260001	227260001	1	-0.0999457337376536	-0.0692306469996083	1840000
chr1	229180001	230860001	2	-2.20718050506854	-0.948334188208736	3360000
chr1	232540001	245620001	8	0.750059357662245	0.577098700140122	15680000
chr2	40001	161580001	85	-0.0510201887575491	-0.183933045350892	149060000
chr2	163360001	188320001	15	0.0422718938126408	0.00467529469036466	26760000
chr2	190160001	199420001	6	0.0804905956656613	0.0146225129308583	10940000
chr2	201140001	213960001	8	0.208139369204735	0.131084782149385	14560000
chr2	215760001	240060001	15	0.689367789220392	0.750121941422488	27080000
chr3	120001	5440001	4	0.284750014638726	0.150438178928092	7020000
chr3	7180001	35340001	17	-0.64274467168762	-0.894548578925998	29640000
chr3	37020001	49940001	8	-0.339183722854754	-0.34578268159519	14880000
chr3	51920001	62180001	7	-0.189712443511972	-0.197316438217159	11820000
chr3	63780001	103200001	17	0.128294524725866	0.137283958660553	30180000
chr3	105060001	121200001	10	-0.585781691501462	-0.63563919401841	17900000
chr3	123040001	153780001	18	-0.142908050141473	-0.231193608583933	32040000
chr3	155660001	193840001	22	0.00553372066453304	-0.0259800549771547	41740000
chr4	60001	103280001	54	0.152106181821997	0.367799710784984	98380000
chr4	105360001	127680001	13	0.289572530288859	0.341277395940363	23920000
chr4	129660001	174440001	25	0.914098258031174	1.61068800941536	45740000
chr4	176240001	188740001	8	-0.277030910047897	-0.316616897182359	14560000
chr5	40001	6940001	5	0.621882516453896	0.493373224642412	8280000
chr5	8660001	27420001	11	0.209593469023074	0.228951671200956	19920000
chr5	29340001	40580001	7	0.0484542922743323	0.0133832727420234	12620000
